record_id,seller,raw_product_name,raw_description,canonical_name,species_group,category,treatment,expected_size_hint,best_alias,alias_variant,ambiguity_level,manual_review_recommended,normalization_note,source_type,source_url
LLX-0166,Independent Lumberyard,Yellow Pine Board 1x4x8 Kiln Dried,Seller-style listing for Yellow Pine Board 1x4x8 Kiln Dried. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,1x4x8,Yellow Pine Board,Yellow Pine Board,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0167,ERP Legacy Import,yellow pine board 15/32x4x8 No. 2,Seller-style listing for yellow pine board 15/32x4x8 No. 2. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,15/32x4x8,Yellow Pine Board,yellow pine board,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0168,Home Depot,YELLOW PINE BOARD 2x4x10 Stud Grade Lumber,Seller-style listing for YELLOW PINE BOARD 2x4x10 Stud Grade Lumber. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,2x4x10,Yellow Pine Board,YELLOW PINE BOARD,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0169,Vendor Price Sheet,SYP FRAMING 2x6x8 No. 2,Seller-style listing for SYP FRAMING 2x6x8 No. 2. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,2x6x8,SYP Framing,SYP FRAMING,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0170,Lowes,SYP Framing 4x4x8 Stud Grade,Seller-style listing for SYP Framing 4x4x8 Stud Grade. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,4x4x8,SYP Framing,SYP Framing,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0171,84 Lumber,SYP-Framing 3/4x4x8 Appearance,Seller-style listing for SYP-Framing 3/4x4x8 Appearance. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,3/4x4x8,SYP Framing,SYP-Framing,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0172,Menards,SYP-Stud 15/32x4x8 Stud Grade,Seller-style listing for SYP-Stud 15/32x4x8 Stud Grade. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,15/32x4x8,SYP Stud,SYP-Stud,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0173,Local Yard,SYP STUD 2x4x10 Appearance,Seller-style listing for SYP STUD 2x4x10 Appearance. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,2x4x10,SYP Stud,SYP STUD,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0174,Independent Lumberyard,SYPStud 2x10x12 Kiln Dried,Seller-style listing for SYPStud 2x10x12 Kiln Dried. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,2x10x12,SYP Stud,SYPStud,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0175,Builder Supply,SYP Dimensional Lumber 4x4x8 Appearance Lumber,Seller-style listing for SYP Dimensional Lumber 4x4x8 Appearance Lumber. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,4x4x8,SYP Dimensional Lumber,SYP Dimensional Lumber,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0176,Contractor Catalog,SYPDimensionalLumber 3/4 x 4 x 8 Kiln Dried,Seller-style listing for SYPDimensionalLumber 3/4 x 4 x 8 Kiln Dried. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,3/4x4x8,SYP Dimensional Lumber,SYPDimensionalLumber,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0177,Vendor Price Sheet,SYP DIMENSIONAL LUMBER 2x4x92-5/8 No. 2,Seller-style listing for SYP DIMENSIONAL LUMBER 2x4x92-5/8 No. 2. Intended category: Structural lumber. Use normalized mapping with caution when ambiguity is medium.,Southern Yellow Pine,Southern Pine,Structural lumber,None,2x4x92-5/8,SYP Dimensional Lumber,SYP DIMENSIONAL LUMBER,Medium,No,Southern Pine includes multiple pine species; SYP and yellow pine are common commercial terms.,public terminology + synthetic seller-style alias,https://www.spib.org/glossary; https://www.spib.org/wood-services/lumber-grading-rules
LLX-0178,ERP Legacy Import,PT Southern Yellow Pine 2x4x10 Kiln Dried,Seller-style listing for PT Southern Yellow Pine 2x4x10 Kiln Dried. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x4x10,Pressure Treated Southern Yellow Pine,PT Southern Yellow Pine,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0179,Home Depot,PressureTreatedSouthernYellowPine 2x10x12 No. 2,Seller-style listing for PressureTreatedSouthernYellowPine 2x10x12 No. 2. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x10x12,Pressure Treated Southern Yellow Pine,PressureTreatedSouthernYellowPine,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0180,Menards,Pressure-Treated-Southern-Yellow-Pine 5/4x6x12 Stud Grade,Seller-style listing for Pressure-Treated-Southern-Yellow-Pine 5/4x6x12 Stud Grade. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,5/4x6x12,Pressure Treated Southern Yellow Pine,Pressure-Treated-Southern-Yellow-Pine,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0181,Lowes,pt syp 3/4x4x8 No. 2,Seller-style listing for pt syp 3/4x4x8 No. 2. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,3/4x4x8,PT SYP,pt syp,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0182,84 Lumber,PT-SYP 2x4x92-5/8 Stud Grade Lumber,Seller-style listing for PT-SYP 2x4x92-5/8 Stud Grade Lumber. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x4x92-5/8,PT SYP,PT-SYP,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0183,Builder Supply,PTSYP 2x8x10 Appearance,Seller-style listing for PTSYP 2x8x10 Appearance. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x8x10,PT SYP,PTSYP,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0184,Local Yard,SYP PT 2x10x12 Stud Grade,Seller-style listing for SYP PT 2x10x12 Stud Grade. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x10x12,SYP PT,SYP PT,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0185,Independent Lumberyard,syp pt 5/4x6x12 Appearance,Seller-style listing for syp pt 5/4x6x12 Appearance. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,5/4x6x12,SYP PT,syp pt,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0186,ERP Legacy Import,SYP-PT 2x4x8 Kiln Dried,Seller-style listing for SYP-PT 2x4x8 Kiln Dried. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x4x8,SYP PT,SYP-PT,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0187,Contractor Catalog,PT PINE 2 x 4 x 92-5/8 Appearance,Seller-style listing for PT PINE 2 x 4 x 92-5/8 Appearance. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x4x92-5/8,PT Pine,PT PINE,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0188,Vendor Price Sheet,pt pine 2x8x10 Kiln Dried,Seller-style listing for pt pine 2x8x10 Kiln Dried. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x8x10,PT Pine,pt pine,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0189,Lowes,PT Pine 1x6x8 No. 2 Lumber,Seller-style listing for PT Pine 1x6x8 No. 2 Lumber. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,1x6x8,PT Pine,PT Pine,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0190,Home Depot,TreatedPine 5/4x6x12 Kiln Dried,Seller-style listing for TreatedPine 5/4x6x12 Kiln Dried. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,5/4x6x12,Treated Pine,TreatedPine,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
LLX-0191,Menards,Treated-Pine 2x4x8 No. 2,Seller-style listing for Treated-Pine 2x4x8 No. 2. Intended category: Outdoor/ground-contact lumber. Use normalized mapping with caution when ambiguity is medium.,Pressure Treated Southern Yellow Pine,Southern Pine,Outdoor/ground-contact lumber,Pressure Treated,2x4x8,Treated Pine,Treated-Pine,Medium,No,"Pressure-treated lumber in many U.S. markets is commonly pine/Southern Pine, but verify local supplier/species.",public terminology + synthetic seller-style alias,https://www.lowes.com/n/buying-guide/lumber-buying-guide; https://www.spib.org/glossary
